JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise|CategorieADEME
AC|Achats|AC00165|20240731|625100|Fournisseurs|FOU903|Vinci Autoroutes|FA-2407-0165|20240731|Badge Telepeage Vinci|1670,09|0,00|||20240731|0,00||Déplacements
AC|Achats|AC00166|20240726|625100|Fournisseurs|FOU637|Vinci Autoroutes|FA-2407-0166|20240726|AUTOROUTE -|1817,18|0,00|||20240726|0,00||Déplacements
AC|Achats|AC00167|20240409|626000|Fournisseurs|FOU389|Amazon Web Services|FA-2404-0167|20240409|Abo AWS / virement|4304,91|0,00|||20240409|0,00||Achats de Services
AC|Achats|AC00168|20240419|218300|Fournisseurs|FOU561|Dell France|FA-2404-0168|20240419|Facture DELL / fev|2085,78|0,00|||20240419|0,00||Achats de Biens
AC|Achats|AC00169|20240710|606100|Fournisseurs|FOU365|TotalEnergies|FA-2407-0169|20240710|Abo Gaz _ cb|4839,43|0,00|||20240710|0,00||Energie
AC|Achats|AC00170|20240610|606220|Fournisseurs|FOU591|Total|FA-2406-0170|20240610|Gasoil  fev|2164,27|0,00|||20240610|0,00||Déplacements
AC|Achats|AC00171|20240322|606100|Fournisseurs|FOU217|Engie|FA-2403-0171|20240322|Gaz Engie /|2305,56|0,00|||20240322|0,00||Energie
AC|Achats|AC00172|20240508|622600|Fournisseurs|FOU883|KPMG|FA-2405-0172|20240508|Facture KPMG /|3693,36|0,00|||20240508|0,00||Achats de Services
AC|Achats|AC00173|20240807|626000|Fournisseurs|FOU667|OVH Cloud|FA-2408-0173|20240807|OVH  FEV|4539,23|0,00|||20240807|0,00||Achats de Services
AC|Achats|AC00174|20241113|606220|Fournisseurs|FOU782|Total|FA-2411-0174|20241113|Plein Total - virement|3075,75|0,00|||20241113|0,00||Déplacements
AC|Achats|AC00175|20240422|218300|Fournisseurs|FOU353|Dell France|FA-2404-0175|20240422|Ordi Dell|198,66|0,00|||20240422|0,00||Achats de Biens
AC|Achats|AC00176|20240819|606100|Fournisseurs|FOU054|Engie|FA-2408-0176|20240819|ELEC ENGIE|3125,34|0,00|||20240819|0,00||Energie
AC|Achats|AC00177|20240628|606100|Fournisseurs|FOU689|TotalEnergies|FA-2406-0177|20240628|Abo Gaz|3261,58|0,00|||20240628|0,00||Energie
AC|Achats|AC00178|20241014|218300|Fournisseurs|FOU756|Dell France|FA-2410-0178|20241014|Facture DELL _ T2|2978,58|0,00|||20241014|0,00||Achats de Biens
AC|Achats|AC00179|20240721|606100|Fournisseurs|FOU599|TotalEnergies|FA-2407-0179|20240721|Abo Gaz _|1571,78|0,00|||20240721|0,00||Energie
AC|Achats|AC00180|20241213|626000|Fournisseurs|FOU782|Orange Pro|FA-2412-0180|20241213|FORFAIT MOBILE - N°|32,64|0,00|||20241213|0,00||Achats de Services
AC|Achats|AC00181|20240529|626000|Fournisseurs|FOU421|Orange Pro|FA-2405-0181|20240529|Forfait Mobile /|4123,24|0,00|||20240529|0,00||Achats de Services
AC|Achats|AC00182|20240326|606100|Fournisseurs|FOU696|TotalEnergies|FA-2403-0182|20240326|Prelevement TotalEnergies _|3249,32|0,00|||20240326|0,00||Energie
AC|Achats|AC00183|20240302|606400|Fournisseurs|FOU440|Boulanger|FA-2403-0183|20240302|clavier souris2024|3929,05|0,00|||20240302|0,00||Achats de Biens
AC|Achats|AC00184|20240315|625100|Fournisseurs|FOU788|SNCF|FA-2403-0184|20240315|sncf  T2|824,26|0,00|||20240315|0,00||Déplacements
AC|Achats|AC00185|20241022|625100|Fournisseurs|FOU971|Air France|FA-2410-0185|20241022|Air France volmars|911,7|0,00|||20241022|0,00||Déplacements
AC|Achats|AC00186|20240309|625100|Fournisseurs|FOU716|Vinci Autoroutes|FA-2403-0186|20240309|badge telepeage vinci|1781,7|0,00|||20240309|0,00||Déplacements
AC|Achats|AC00187|20240607|606100|Fournisseurs|FOU280|TotalEnergies|FA-2406-0187|20240607|Facture Gaz|1230,34|0,00|||20240607|0,00||Energie
AC|Achats|AC00188|20240217|626000|Fournisseurs|FOU632|OVH Cloud|FA-2402-0188|20240217|Hebergement web -|3231,61|0,00|||20240217|0,00||Achats de Services
AC|Achats|AC00189|20241207|606100|Fournisseurs|FOU537|Engie|FA-2412-0189|20241207|Gaz Engie _|3509,35|0,00|||20241207|0,00||Energie
AC|Achats|AC00190|20240222|625100|Fournisseurs|FOU648|Vinci Autoroutes|FA-2402-0190|20240222|Badge Telepeage Vinci /|2963,57|0,00|||20240222|0,00||Déplacements
AC|Achats|AC00191|20240116|218300|Fournisseurs|FOU086|Dell France|FA-2401-0191|20240116|Achat PC / T2|4136,33|0,00|||20240116|0,00||Achats de Biens
AC|Achats|AC00192|20240102|626000|Fournisseurs|FOU457|Orange Pro|FA-2401-0192|20240102|Telephonie /|3523,41|0,00|||20240102|0,00||Achats de Services
AC|Achats|AC00193|20240905|606400|Fournisseurs|FOU290|Bureau Vallee|FA-2409-0193|20240905|Bureau Vallee /|2803,77|0,00|||20240905|0,00||Achats de Biens
AC|Achats|AC00194|20240520|218300|Fournisseurs|FOU588|Apple|FA-2405-0194|20240520|Materiel Apple _ cb|1482,67|0,00|||20240520|0,00||Achats de Biens
AC|Achats|AC00195|20241212|625100|Fournisseurs|FOU052|Vinci Autoroutes|FA-2412-0195|20241212|Badge Telepeage Vinci - virement|1799,62|0,00|||20241212|0,00||Déplacements
AC|Achats|AC00196|20240711|625100|Fournisseurs|FOU574|Air France|FA-2407-0196|20240711|Deplacement avion|1995,4|0,00|||20240711|0,00||Déplacements
AC|Achats|AC00197|20240805|625100|Fournisseurs|FOU473|Vinci Autoroutes|FA-2408-0197|20240805|Autoroutecb|3252,01|0,00|||20240805|0,00||Déplacements
AC|Achats|AC00198|20240527|606100|Fournisseurs|FOU869|TotalEnergies|FA-2405-0198|20240527|Facture Gaz -|2070,38|0,00|||20240527|0,00||Energie
AC|Achats|AC00199|20240713|626000|Fournisseurs|FOU663|Amazon Web Services|FA-2407-0199|20240713|Serveurs Amazon / mars|181,78|0,00|||20240713|0,00||Achats de Services
AC|Achats|AC00200|20240114|622600|Fournisseurs|FOU443|KPMG|FA-2401-0200|20240114|Prestation Conseil _ 2024|3948,69|0,00|||20240114|0,00||Achats de Services
AC|Achats|AC00201|20240307|626000|Fournisseurs|FOU986|OVH Cloud|FA-2403-0201|20240307|Abo OVH -|568,82|0,00|||20240307|0,00||Achats de Services
AC|Achats|AC00202|20240908|606220|Fournisseurs|FOU003|Total|FA-2409-0202|20240908|Gasoil _ client|4981,43|0,00|||20240908|0,00||Déplacements
AC|Achats|AC00203|20240308|622600|Fournisseurs|FOU075|KPMG|FA-2403-0203|20240308|Audit|1835,97|0,00|||20240308|0,00||Achats de Services
AC|Achats|AC00204|20240513|622600|Fournisseurs|FOU865|KPMG|FA-2405-0204|20240513|Honoraires CAC|4494,5|0,00|||20240513|0,00||Achats de Services
AC|Achats|AC00205|20241022|218300|Fournisseurs|FOU476|Dell France|FA-2410-0205|20241022|Ordi Dellprelev|1270,35|0,00|||20241022|0,00||Achats de Biens
AC|Achats|AC00206|20240309|625100|Fournisseurs|FOU362|Vinci Autoroutes|FA-2403-0206|20240309|Peage - T1|2239,36|0,00|||20240309|0,00||Déplacements
AC|Achats|AC00207|20240810|625100|Fournisseurs|FOU539|Air France|FA-2408-0207|20240810|Deplacement avion  client|568,68|0,00|||20240810|0,00||Déplacements
AC|Achats|AC00208|20240525|606400|Fournisseurs|FOU007|Bureau Vallee|FA-2405-0208|20240525|Ramette papier -|270,07|0,00|||20240525|0,00||Achats de Biens
AC|Achats|AC00209|20240913|626000|Fournisseurs|FOU755|Amazon Web Services|FA-2409-0209|20240913|Serveurs Amazon /|564,5|0,00|||20240913|0,00||Achats de Services
AC|Achats|AC00210|20240528|622600|Fournisseurs|FOU031|KPMG|FA-2405-0210|20240528|Audit / mars|2691,25|0,00|||20240528|0,00||Achats de Services
AC|Achats|AC00211|20240205|606100|Fournisseurs|FOU912|TotalEnergies|FA-2402-0211|20240205|Total / T1|2471,81|0,00|||20240205|0,00||Energie
AC|Achats|AC00212|20240404|606400|Fournisseurs|FOU321|Bureau Vallee|FA-2404-0212|20240404|Fournitures bureau|2613,31|0,00|||20240404|0,00||Achats de Biens
AC|Achats|AC00213|20240809|625100|Fournisseurs|FOU974|SNCF|FA-2408-0213|20240809|SNCF Voyage - virement|4435,19|0,00|||20240809|0,00||Déplacements
AC|Achats|AC00214|20240825|218300|Fournisseurs|FOU216|Apple|FA-2408-0214|20240825|Materiel Apple _ prelev|1098,55|0,00|||20240825|0,00||Achats de Biens
AC|Achats|AC00215|20240506|622600|Fournisseurs|FOU027|KPMG|FA-2405-0215|20240506|audit _ ref|1859,79|0,00|||20240506|0,00||Achats de Services
AC|Achats|AC00216|20240730|218300|Fournisseurs|FOU561|Apple|FA-2407-0216|20240730|Materiel Apple / mars|4517,78|0,00|||20240730|0,00||Achats de Biens
AC|Achats|AC00217|20240812|626000|Fournisseurs|FOU208|Orange Pro|FA-2408-0217|20240812|Abo Internet|2358,89|0,00|||20240812|0,00||Achats de Services
AC|Achats|AC00218|20241002|625100|Fournisseurs|FOU320|Vinci Autoroutes|FA-2410-0218|20241002|PEAGE  MARS|3706,08|0,00|||20241002|0,00||Déplacements
AC|Achats|AC00219|20240619|622600|Fournisseurs|FOU749|Malt|FA-2406-0219|20240619|MALT DEVELOPPEUR - REGLEMENT|3172,13|0,00|||20240619|0,00||Achats de Services
AC|Achats|AC00220|20240211|625100|Fournisseurs|FOU006|Vinci Autoroutes|FA-2402-0220|20240211|Peagen°|1173,19|0,00|||20240211|0,00||Déplacements
AC|Achats|AC00221|20240912|606100|Fournisseurs|FOU715|EDF Pro|FA-2409-0221|20240912|Fact. EDFvirement|3221,5|0,00|||20240912|0,00||Energie
AC|Achats|AC00222|20240325|626000|Fournisseurs|FOU538|Amazon Web Services|FA-2403-0222|20240325|aws|34,51|0,00|||20240325|0,00||Achats de Services
AC|Achats|AC00223|20240823|218300|Fournisseurs|FOU066|Apple|FA-2408-0223|20240823|Iphone _ ref|4139,16|0,00|||20240823|0,00||Achats de Biens
AC|Achats|AC00224|20240713|606100|Fournisseurs|FOU231|Engie|FA-2407-0224|20240713|elec engie / t1|697,23|0,00|||20240713|0,00||Energie
AC|Achats|AC00225|20240322|626000|Fournisseurs|FOU945|Amazon Web Services|FA-2403-0225|20240322|Cloud AWS|3270,46|0,00|||20240322|0,00||Achats de Services
AC|Achats|AC00226|20240302|606220|Fournisseurs|FOU584|Total|FA-2403-0226|20240302|Plein Totalcb|2497,23|0,00|||20240302|0,00||Déplacements
AC|Achats|AC00227|20240820|625100|Fournisseurs|FOU751|Vinci Autoroutes|FA-2408-0227|20240820|Badge Telepeage Vinci|881,74|0,00|||20240820|0,00||Déplacements
AC|Achats|AC00228|20240213|625100|Fournisseurs|FOU944|Vinci Autoroutes|FA-2402-0228|20240213|Badge Telepeage Vinci - client|1989,17|0,00|||20240213|0,00||Déplacements
AC|Achats|AC00229|20240928|626000|Fournisseurs|FOU210|Amazon Web Services|FA-2409-0229|20240928|AWS -|530,81|0,00|||20240928|0,00||Achats de Services
AC|Achats|AC00230|20240928|606400|Fournisseurs|FOU282|Boulanger|FA-2409-0230|20240928|Clavier Souris _ 2024|4934,66|0,00|||20240928|0,00||Achats de Biens
AC|Achats|AC00231|20240319|606100|Fournisseurs|FOU353|TotalEnergies|FA-2403-0231|20240319|Prelevement TotalEnergies  mars|2851,49|0,00|||20240319|0,00||Energie
AC|Achats|AC00232|20240306|622600|Fournisseurs|FOU602|Malt|FA-2403-0232|20240306|Prestation Freelance / T1|2596,12|0,00|||20240306|0,00||Achats de Services
AC|Achats|AC00233|20240528|626000|Fournisseurs|FOU821|Amazon Web Services|FA-2405-0233|20240528|AWSref|1041,44|0,00|||20240528|0,00||Achats de Services
AC|Achats|AC00234|20240823|606100|Fournisseurs|FOU998|Engie|FA-2408-0234|20240823|Gaz Engie|2068,25|0,00|||20240823|0,00||Energie
AC|Achats|AC00235|20240925|622600|Fournisseurs|FOU422|KPMG|FA-2409-0235|20240925|Honoraires CAC -|670,26|0,00|||20240925|0,00||Achats de Services
AC|Achats|AC00236|20240311|606100|Fournisseurs|FOU474|TotalEnergies|FA-2403-0236|20240311|FACTURE GAZ  PRELEV|1226,25|0,00|||20240311|0,00||Energie
AC|Achats|AC00237|20241005|622600|Fournisseurs|FOU592|KPMG|FA-2410-0237|20241005|Prestation Conseil / 2024|3996,17|0,00|||20241005|0,00||Achats de Services
AC|Achats|AC00238|20240925|218300|Fournisseurs|FOU881|Dell France|FA-2409-0238|20240925|Dell XPS  janvier|4138,35|0,00|||20240925|0,00||Achats de Biens
AC|Achats|AC00239|20241124|622600|Fournisseurs|FOU878|Malt|FA-2411-0239|20241124|Prestation Freelance - cb|403,11|0,00|||20241124|0,00||Achats de Services
AC|Achats|AC00240|20240528|606100|Fournisseurs|FOU830|TotalEnergies|FA-2405-0240|20240528|Facture Gaz  prelev|1572,98|0,00|||20240528|0,00||Energie
AC|Achats|AC00241|20240809|606400|Fournisseurs|FOU310|Boulanger|FA-2408-0241|20240809|Fournitures|3502,58|0,00|||20240809|0,00||Achats de Biens
AC|Achats|AC00242|20240917|606220|Fournisseurs|FOU002|Total|FA-2409-0242|20240917|Station Service / ref|4400,36|0,00|||20240917|0,00||Déplacements
AC|Achats|AC00243|20240829|606400|Fournisseurs|FOU608|Boulanger|FA-2408-0243|20240829|Ecran PC|1444,47|0,00|||20240829|0,00||Achats de Biens
AC|Achats|AC00244|20241129|218300|Fournisseurs|FOU760|Apple|FA-2411-0244|20241129|materiel apple|2151,64|0,00|||20241129|0,00||Achats de Biens
AC|Achats|AC00245|20240210|626000|Fournisseurs|FOU217|OVH Cloud|FA-2402-0245|20240210|FACTURE CLOUD  T1|3759,85|0,00|||20240210|0,00||Achats de Services
AC|Achats|AC00246|20241117|626000|Fournisseurs|FOU193|Orange Pro|FA-2411-0246|20241117|Telephonie -|1815,59|0,00|||20241117|0,00||Achats de Services
AC|Achats|AC00247|20240827|625100|Fournisseurs|FOU396|Vinci Autoroutes|FA-2408-0247|20240827|Autoroute /|4081,86|0,00|||20240827|0,00||Déplacements
AC|Achats|AC00248|20240508|606100|Fournisseurs|FOU729|TotalEnergies|FA-2405-0248|20240508|Total|3559,07|0,00|||20240508|0,00||Energie
AC|Achats|AC00249|20240411|625100|Fournisseurs|FOU485|SNCF|FA-2404-0249|20240411|Fact. SNCF /|4657,61|0,00|||20240411|0,00||Déplacements
AC|Achats|AC00250|20240601|622600|Fournisseurs|FOU910|KPMG|FA-2406-0250|20240601|Prestation Conseil /|4414,86|0,00|||20240601|0,00||Achats de Services
AC|Achats|AC00251|20241026|606100|Fournisseurs|FOU595|Engie|FA-2410-0251|20241026|Engie facture|919,46|0,00|||20241026|0,00||Energie
AC|Achats|AC00252|20240624|622600|Fournisseurs|FOU506|KPMG|FA-2406-0252|20240624|Facture KPMG|2665,86|0,00|||20240624|0,00||Achats de Services
AC|Achats|AC00253|20240529|625100|Fournisseurs|FOU382|Vinci Autoroutes|FA-2405-0253|20240529|Peage -|3456,59|0,00|||20240529|0,00||Déplacements
AC|Achats|AC00254|20241106|622600|Fournisseurs|FOU421|KPMG|FA-2411-0254|20241106|PRESTATION CONSEIL -|731,16|0,00|||20241106|0,00||Achats de Services
AC|Achats|AC00255|20241126|218300|Fournisseurs|FOU171|Dell France|FA-2411-0255|20241126|Ordi Dell -|2204,01|0,00|||20241126|0,00||Achats de Biens
AC|Achats|AC00256|20240126|626000|Fournisseurs|FOU062|Orange Pro|FA-2401-0256|20240126|Orange Fibre -|1249,51|0,00|||20240126|0,00||Achats de Services
AC|Achats|AC00257|20240508|218300|Fournisseurs|FOU679|Apple|FA-2405-0257|20240508|Iphone -|1357,08|0,00|||20240508|0,00||Achats de Biens
AC|Achats|AC00258|20241221|218300|Fournisseurs|FOU510|Apple|FA-2412-0258|20241221|Materiel Apple - n°|339,24|0,00|||20241221|0,00||Achats de Biens
AC|Achats|AC00259|20240314|218300|Fournisseurs|FOU696|Apple|FA-2403-0259|20240314|apple store|538,06|0,00|||20240314|0,00||Achats de Biens
AC|Achats|AC00260|20240629|218300|Fournisseurs|FOU420|Dell France|FA-2406-0260|20240629|Ordi Dell|2281,58|0,00|||20240629|0,00||Achats de Biens
AC|Achats|AC00261|20241027|606100|Fournisseurs|FOU467|Engie|FA-2410-0261|20241027|Engie facture  T2|3975,77|0,00|||20241027|0,00||Energie
AC|Achats|AC00262|20240120|606100|Fournisseurs|FOU601|TotalEnergies|FA-2401-0262|20240120|Abo Gaz|4533,04|0,00|||20240120|0,00||Energie
AC|Achats|AC00263|20241005|606220|Fournisseurs|FOU502|Total|FA-2410-0263|20241005|Essence - mars|3124,98|0,00|||20241005|0,00||Déplacements
AC|Achats|AC00264|20240125|625100|Fournisseurs|FOU631|Air France|FA-2401-0264|20240125|DEPLACEMENT AVION  VIREMENT|1994,72|0,00|||20240125|0,00||Déplacements
AC|Achats|AC00265|20240318|626000|Fournisseurs|FOU040|OVH Cloud|FA-2403-0265|20240318|HEBERGEMENT WEB _ T1|4188,75|0,00|||20240318|0,00||Achats de Services
AC|Achats|AC00266|20240201|606220|Fournisseurs|FOU971|Total|FA-2402-0266|20240201|Péage / fev|635,05|0,00|||20240201|0,00||Déplacements
AC|Achats|AC00267|20240610|625100|Fournisseurs|FOU298|Air France|FA-2406-0267|20240610|Deplacement avion  prelev|4138,07|0,00|||20240610|0,00||Déplacements
AC|Achats|AC00268|20241222|606100|Fournisseurs|FOU403|EDF Pro|FA-2412-0268|20241222|Prélèvement EDF -|4631,67|0,00|||20241222|0,00||Energie
AC|Achats|AC00269|20240817|218300|Fournisseurs|FOU293|Dell France|FA-2408-0269|20240817|Ordi Dell|1685,0|0,00|||20240817|0,00||Achats de Biens
AC|Achats|AC00270|20240306|606100|Fournisseurs|FOU538|EDF Pro|FA-2403-0270|20240306|Facture Electricite|1551,81|0,00|||20240306|0,00||Energie
AC|Achats|AC00271|20240301|622600|Fournisseurs|FOU149|Malt|FA-2403-0271|20240301|Malt Fact. -|3553,22|0,00|||20240301|0,00||Achats de Services
AC|Achats|AC00272|20240210|625100|Fournisseurs|FOU667|Air France|FA-2402-0272|20240210|Air France vol  virement|423,16|0,00|||20240210|0,00||Déplacements
AC|Achats|AC00273|20240204|606100|Fournisseurs|FOU358|TotalEnergies|FA-2402-0273|20240204|Total _ client|2141,14|0,00|||20240204|0,00||Energie
AC|Achats|AC00274|20240223|606100|Fournisseurs|FOU913|Engie|FA-2402-0274|20240223|Elec Engie _ cb|3287,4|0,00|||20240223|0,00||Energie
AC|Achats|AC00275|20241010|626000|Fournisseurs|FOU988|OVH Cloud|FA-2410-0275|20241010|abo ovh|3771,39|0,00|||20241010|0,00||Achats de Services
AC|Achats|AC00276|20240416|622600|Fournisseurs|FOU082|KPMG|FA-2404-0276|20240416|prestation coneil - t1|4625,98|0,00|||20240416|0,00||Achats de Services
AC|Achats|AC00277|20240605|622600|Fournisseurs|FOU745|Malt|FA-2406-0277|20240605|Prestation Freelance / cb|3799,18|0,00|||20240605|0,00||Achats de Services
AC|Achats|AC00278|20241003|626000|Fournisseurs|FOU190|Orange Pro|FA-2410-0278|20241003|Orange Fibre -|910,26|0,00|||20241003|0,00||Achats de Services
AC|Achats|AC00279|20240110|626000|Fournisseurs|FOU046|Amazon Web Services|FA-2401-0279|20240110|SERVEURS AMAZO / REGLEMENT|831,19|0,00|||20240110|0,00||Achats de Services
AC|Achats|AC00280|20240126|606100|Fournisseurs|FOU773|TotalEnergies|FA-2401-0280|20240126|Prelevement TotalEnergiesn°|4670,7|0,00|||20240126|0,00||Energie
AC|Achats|AC00281|20240216|218300|Fournisseurs|FOU335|Dell France|FA-2402-0281|20240216|Achat PC -|307,62|0,00|||20240216|0,00||Achats de Biens
AC|Achats|AC00282|20240327|218300|Fournisseurs|FOU883|Apple|FA-2403-0282|20240327|Macbook|3600,22|0,00|||20240327|0,00||Achats de Biens
AC|Achats|AC00283|20241212|626000|Fournisseurs|FOU703|Amazon Web Services|FA-2412-0283|20241212|Abo AWS -|91,76|0,00|||20241212|0,00||Achats de Services
AC|Achats|AC00284|20240401|218300|Fournisseurs|FOU234|Dell France|FA-2404-0284|20240401|ORDI DELL /|4208,79|0,00|||20240401|0,00||Achats de Biens
AC|Achats|AC00285|20240325|622600|Fournisseurs|FOU323|KPMG|FA-2403-0285|20240325|Honoraires CAC  2024|3289,97|0,00|||20240325|0,00||Achats de Services
AC|Achats|AC00286|20241226|622600|Fournisseurs|FOU994|KPMG|FA-2412-0286|20241226|facture kpmgref|422,3|0,00|||20241226|0,00||Achats de Services
AC|Achats|AC00287|20240705|218300|Fournisseurs|FOU378|Apple|FA-2407-0287|20240705|IPHONE / CB|3873,44|0,00|||20240705|0,00||Achats de Biens
AC|Achats|AC00288|20240122|606100|Fournisseurs|FOU656|TotalEnergies|FA-2401-0288|20240122|ABO GAZ /|2533,49|0,00|||20240122|0,00||Energie
AC|Achats|AC00289|20240206|606400|Fournisseurs|FOU374|Bureau Vallee|FA-2402-0289|20240206|Bureau Vallee _|2695,12|0,00|||20240206|0,00||Achats de Biens
AC|Achats|AC00290|20240615|606100|Fournisseurs|FOU720|EDF Pro|FA-2406-0290|20240615|PRÉLÈVEMENT EDF -|1091,45|0,00|||20240615|0,00||Energie
AC|Achats|AC00291|20240204|606220|Fournisseurs|FOU314|Total|FA-2402-0291|20240204|Station Service _ T2|3299,01|0,00|||20240204|0,00||Déplacements
AC|Achats|AC00292|20240827|218300|Fournisseurs|FOU117|Dell France|FA-2408-0292|20240827|Materiel Info - client|1350,16|0,00|||20240827|0,00||Achats de Biens
AC|Achats|AC00293|20240617|625100|Fournisseurs|FOU137|Air France|FA-2406-0293|20240617|vol af -|383,9|0,00|||20240617|0,00||Déplacements
AC|Achats|AC00294|20241116|606100|Fournisseurs|FOU383|TotalEnergies|FA-2411-0294|20241116|Total /|4015,62|0,00|||20241116|0,00||Energie
AC|Achats|AC00295|20240115|606400|Fournisseurs|FOU329|Boulanger|FA-2401-0295|20240115|Ecran PC - ref|2444,67|0,00|||20240115|0,00||Achats de Biens
AC|Achats|AC00296|20240627|626000|Fournisseurs|FOU477|Orange Pro|FA-2406-0296|20240627|Telephonie2024|77,84|0,00|||20240627|0,00||Achats de Services
AC|Achats|AC00297|20240706|606100|Fournisseurs|FOU273|EDF Pro|FA-2407-0297|20240706|Abo EDF / T2|1816,07|0,00|||20240706|0,00||Energie
AC|Achats|AC00298|20241012|626000|Fournisseurs|FOU037|Amazon Web Services|FA-2410-0298|20241012|CLOUD AWS _ T2|4581,21|0,00|||20241012|0,00||Achats de Services
AC|Achats|AC00299|20241102|606400|Fournisseurs|FOU996|Bureau Vallee|FA-2411-0299|20241102|Papeterie _|2089,55|0,00|||20241102|0,00||Achats de Biens
AC|Achats|AC00300|20240208|218300|Fournisseurs|FOU472|Apple|FA-2402-0300|20240208|Apple Store|539,68|0,00|||20240208|0,00||Achats de Biens
AC|Achats|AC00301|20241112|606400|Fournisseurs|FOU872|Bureau Vallee|FA-2411-0301|20241112|Papeterie / mars|4431,85|0,00|||20241112|0,00||Achats de Biens
AC|Achats|AC00302|20240108|626000|Fournisseurs|FOU599|Orange Pro|FA-2401-0302|20240108|Telephonieref|3137,19|0,00|||20240108|0,00||Achats de Services
AC|Achats|AC00303|20240719|606400|Fournisseurs|FOU804|Boulanger|FA-2407-0303|20240719|Ecran PC -|3837,23|0,00|||20240719|0,00||Achats de Biens
AC|Achats|AC00304|20240414|622600|Fournisseurs|FOU775|Malt|FA-2404-0304|20240414|Malt Fact. -|4575,66|0,00|||20240414|0,00||Achats de Services
AC|Achats|AC00305|20240909|625100|Fournisseurs|FOU411|Vinci Autoroutes|FA-2409-0305|20240909|Badge Telepeage Vinci _|3011,81|0,00|||20240909|0,00||Déplacements
AC|Achats|AC00306|20240429|606220|Fournisseurs|FOU562|Total|FA-2404-0306|20240429|Essence / T1|4935,68|0,00|||20240429|0,00||Déplacements
AC|Achats|AC00307|20240109|218300|Fournisseurs|FOU682|Dell France|FA-2401-0307|20240109|Ordi DellT1|4294,82|0,00|||20240109|0,00||Achats de Biens
